,카테고리,year,month,day
4604,"육류,고기요리",2024,4,2
4605,"육류,고기요리",2024,3,13
4606,"육류,고기요리",2024,6,3
4607,"육류,고기요리",2024,3,18
4608,"육류,고기요리",2024,6,27
4609,"육류,고기요리",2024,5,21
4610,"육류,고기요리",2024,5,6
4611,"육류,고기요리",2024,3,10
4612,"육류,고기요리",2024,7,5
4613,"육류,고기요리",2024,6,27
4614,"육류,고기요리",2024,7,1
4615,"육류,고기요리",2024,3,11
4616,"육류,고기요리",2024,6,4
4617,"육류,고기요리",2024,7,4
4618,"육류,고기요리",2024,5,18
4619,"육류,고기요리",2024,6,2
4620,"육류,고기요리",2024,4,27
4621,"육류,고기요리",2024,3,5
4622,"육류,고기요리",2024,6,30
4623,"육류,고기요리",2024,6,30
4624,"육류,고기요리",2024,2,6
4625,"육류,고기요리",2024,3,30
4626,"육류,고기요리",2024,6,4
4627,"육류,고기요리",2024,6,3
4628,"육류,고기요리",2024,3,4
4629,"육류,고기요리",2024,5,23
4630,"육류,고기요리",2024,2,11
4631,"육류,고기요리",2024,4,6
4632,"육류,고기요리",2024,6,3
4633,"육류,고기요리",2024,6,10
4634,"육류,고기요리",2024,6,8
4635,"육류,고기요리",2024,4,21
4636,"육류,고기요리",2024,3,21
4637,"육류,고기요리",2024,6,28
4638,"육류,고기요리",2024,5,23
4639,"육류,고기요리",2024,2,14
4640,"육류,고기요리",2024,2,29
4641,"육류,고기요리",2024,6,15
4642,"육류,고기요리",2024,5,27
4643,"육류,고기요리",2024,5,29
4644,"육류,고기요리",2024,6,3
4645,"육류,고기요리",2024,5,29
4646,"육류,고기요리",2024,5,12
4647,"육류,고기요리",2024,6,15
4648,"육류,고기요리",2024,6,19
4649,"육류,고기요리",2024,6,2
4650,"육류,고기요리",2024,2,23
4651,"육류,고기요리",2024,3,23
4652,"육류,고기요리",2024,2,9
4653,"육류,고기요리",2024,3,13
4654,"육류,고기요리",2024,3,25
4655,"육류,고기요리",2024,3,24
4656,"육류,고기요리",2024,6,3
4657,"육류,고기요리",2024,6,8
4658,"육류,고기요리",2024,4,30
4659,"육류,고기요리",2024,2,20
4660,"육류,고기요리",2024,5,18
4661,"육류,고기요리",2024,6,3
4662,"육류,고기요리",2024,5,29
4663,"육류,고기요리",2024,5,23
4664,"육류,고기요리",2024,5,16
4665,"육류,고기요리",2024,6,4
4666,"육류,고기요리",2024,2,24
4667,"육류,고기요리",2024,6,15
4668,"육류,고기요리",2024,5,29
4669,"육류,고기요리",2024,6,29
4670,"육류,고기요리",2024,6,15
4671,"육류,고기요리",2024,2,18
4672,"육류,고기요리",2024,3,9
4673,"육류,고기요리",2024,6,22
4674,"육류,고기요리",2024,6,15
4675,"육류,고기요리",2024,5,29
4676,"육류,고기요리",2024,1,31
4677,"육류,고기요리",2024,3,1
4678,"육류,고기요리",2024,6,10
4679,"육류,고기요리",2024,2,18
4680,"육류,고기요리",2024,2,10
4681,"육류,고기요리",2024,3,26
4682,"육류,고기요리",2024,5,6
4683,"육류,고기요리",2024,6,3
4684,"육류,고기요리",2024,2,13
4685,"육류,고기요리",2024,6,19
4686,"육류,고기요리",2024,6,2
4687,"육류,고기요리",2024,6,8
4688,"육류,고기요리",2024,2,17
4689,"육류,고기요리",2024,5,18
4690,"육류,고기요리",2024,2,6
4691,"육류,고기요리",2024,3,25
4692,국수,2024,6,25
4693,국수,2024,7,4
4694,국수,2024,6,28
4695,국수,2024,6,28
4696,국수,2024,6,26
4697,국수,2024,7,4
4698,국수,2024,6,30
4699,국수,2024,6,30
4700,국수,2024,6,26
4701,조개요리,2024,6,28
4702,조개요리,2024,6,28
4703,조개요리,2024,7,2
4704,조개요리,2024,6,2
4705,조개요리,2024,4,20
4706,조개요리,2024,6,1
4707,조개요리,2024,6,2
4708,조개요리,2024,5,7
4709,조개요리,2024,6,17
4710,조개요리,2024,7,1
4711,조개요리,2024,6,5
4712,조개요리,2024,4,25
4713,조개요리,2024,4,22
4714,조개요리,2024,5,4
4715,조개요리,2024,6,19
4716,조개요리,2024,7,3
4717,조개요리,2024,6,7
4718,조개요리,2024,4,6
4719,조개요리,2024,4,17
4720,조개요리,2024,4,24
4721,조개요리,2024,4,27
4722,조개요리,2024,7,3
4723,조개요리,2024,7,1
4724,조개요리,2024,6,8
4725,조개요리,2024,6,27
4726,조개요리,2024,4,19
4727,조개요리,2024,7,5
4728,조개요리,2024,6,13
4729,조개요리,2024,6,18
4730,조개요리,2024,5,18
4731,조개요리,2024,7,4
4732,조개요리,2024,7,3
4733,조개요리,2024,5,4
4734,조개요리,2024,5,11
4735,조개요리,2024,6,15
4736,조개요리,2024,6,17
4737,조개요리,2024,6,17
4738,조개요리,2024,6,17
4739,조개요리,2024,5,4
4740,조개요리,2024,6,12
4741,조개요리,2024,4,29
4742,조개요리,2024,4,15
4743,조개요리,2024,5,30
4744,조개요리,2024,4,12
4745,조개요리,2024,4,8
4746,조개요리,2024,5,27
4747,조개요리,2024,5,3
4748,조개요리,2024,6,6
4749,조개요리,2024,3,10
4750,조개요리,2024,7,5
4751,조개요리,2024,5,2
4752,조개요리,2024,6,3
4753,조개요리,2024,7,6
4754,조개요리,2024,6,8
4755,조개요리,2024,6,22
4756,조개요리,2024,5,15
4757,조개요리,2024,6,1
4758,조개요리,2024,5,18
4759,조개요리,2024,6,17
4760,조개요리,2024,6,5
4761,조개요리,2024,6,28
4762,조개요리,2024,3,25
4763,조개요리,2024,6,17
4764,조개요리,2024,6,4
4765,조개요리,2024,6,14
4766,조개요리,2024,5,11
4767,조개요리,2024,6,27
4768,조개요리,2024,6,9
4769,조개요리,2024,5,14
4770,조개요리,2024,2,3
4771,조개요리,2024,3,16
4772,조개요리,2024,5,22
4773,조개요리,2024,7,6
4774,조개요리,2024,6,9
4775,조개요리,2024,5,3
4776,조개요리,2024,3,6
4777,조개요리,2024,3,25
4778,조개요리,2024,5,25
4779,조개요리,2024,6,6
4780,조개요리,2024,7,1
4781,조개요리,2024,5,10
4782,조개요리,2024,5,18
4783,조개요리,2024,6,29
4784,조개요리,2024,5,16
4785,조개요리,2024,2,25
4786,조개요리,2024,6,1
4787,조개요리,2024,5,4
4788,조개요리,2024,3,18
4789,조개요리,2024,6,20
4790,조개요리,2024,5,20
4791,조개요리,2024,6,21
4792,조개요리,2024,6,22
4793,조개요리,2024,6,1
4794,조개요리,2024,6,24
4795,조개요리,2024,1,26
4796,조개요리,2024,4,30
4797,조개요리,2024,5,13
4798,조개요리,2024,3,17
4799,조개요리,2024,5,28
4800,조개요리,2024,2,21
4801,중식당,2024,6,30
4802,중식당,2024,6,2
4803,중식당,2024,5,6
4804,중식당,2024,5,23
4805,중식당,2024,5,24
4806,중식당,2024,2,12
4807,중식당,2024,6,20
4808,중식당,2024,1,14
4809,중식당,2024,4,13
4810,중식당,2024,6,2
4811,중식당,2024,6,6
4812,중식당,2024,5,26
4813,중식당,2024,5,5
4814,중식당,2024,5,5
4815,중식당,2024,3,19
4816,중식당,2024,6,5
4817,중식당,2023,12,23
4818,중식당,2024,2,7
4819,중식당,2024,1,17
4820,중식당,2024,5,5
4821,중식당,2024,5,6
4822,중식당,2024,3,20
4823,중식당,2024,2,15
4824,중식당,2024,3,19
4825,중식당,2024,3,14
4826,중식당,2024,1,27
4827,중식당,2023,11,23
4828,중식당,2023,11,2
4829,중식당,2024,2,19
4830,중식당,2024,6,15
4831,중식당,2024,2,27
4832,중식당,2024,5,4
4833,중식당,2023,11,23
4834,중식당,2024,1,13
4835,중식당,2023,12,5
4836,중식당,2024,4,10
4837,중식당,2024,1,28
4838,중식당,2024,2,8
4839,중식당,2023,11,1
4840,중식당,2024,1,13
4841,중식당,2024,1,30
4842,중식당,2024,2,24
4843,중식당,2024,3,1
4844,중식당,2024,4,19
4845,중식당,2023,11,12
4846,중식당,2023,11,25
4847,중식당,2023,10,31
4848,중식당,2024,4,3
4849,중식당,2024,6,16
4850,중식당,2024,3,24
4851,중식당,2023,11,23
4852,중식당,2023,10,22
4853,중식당,2024,2,14
4854,중식당,2024,3,19
4855,중식당,2024,4,20
4856,중식당,2024,2,11
4857,중식당,2024,2,21
4858,중식당,2024,2,25
4859,중식당,2024,1,28
4860,중식당,2023,11,14
4861,중식당,2024,2,11
4862,중식당,2023,9,6
4863,중식당,2024,3,16
4864,중식당,2023,10,27
4865,중식당,2024,1,30
4866,중식당,2023,9,26
4867,중식당,2024,2,29
4868,중식당,2024,1,7
4869,중식당,2023,10,20
4870,중식당,2024,2,14
4871,중식당,2023,11,25
4872,중식당,2024,1,13
4873,중식당,2023,8,12
4874,중식당,2024,2,11
4875,중식당,2024,2,12
4876,중식당,2024,2,4
4877,중식당,2024,2,13
4878,중식당,2023,10,13
4879,중식당,2023,10,21
4880,중식당,2024,3,10
4881,중식당,2023,11,22
4882,중식당,2024,1,7
4883,중식당,2024,1,27
4884,중식당,2024,1,31
4885,중식당,2023,8,12
4886,중식당,2023,10,8
4887,중식당,2024,4,1
4888,중식당,2023,10,21
4889,중식당,2024,1,11
4890,중식당,2023,12,26
4891,중식당,2024,1,6
4892,중식당,2023,9,27
4893,중식당,2024,2,4
4894,중식당,2024,1,31
4895,중식당,2023,11,6
4896,중식당,2023,12,5
4897,중식당,2023,9,25
4898,중식당,2023,10,18
4899,"초밥,롤",2024,5,26
4900,"초밥,롤",2024,7,3
4901,"초밥,롤",2024,6,21
4902,"초밥,롤",2024,5,31
4903,"초밥,롤",2024,6,13
4904,"초밥,롤",2024,6,6
4905,"초밥,롤",2024,7,4
4906,"초밥,롤",2024,6,28
4907,"초밥,롤",2024,5,26
4908,"초밥,롤",2024,6,7
4909,양식,2024,7,3
4910,양식,2024,7,1
4911,양식,2024,6,21
4912,양식,2024,6,29
4913,양식,2024,7,5
4914,양식,2024,6,29
4915,양식,2024,6,28
4916,양식,2023,12,25
4917,양식,2024,2,3
4918,양식,2024,3,21
4919,양식,2024,3,31
4920,양식,2024,2,5
4921,양식,2024,2,9
4922,양식,2024,4,18
4923,양식,2024,3,30
4924,양식,2024,4,23
4925,양식,2024,6,21
4926,양식,2024,5,18
4927,양식,2023,11,24
4928,양식,2024,2,7
4929,양식,2024,1,13
4930,양식,2024,1,10
4931,양식,2024,2,12
4932,양식,2023,12,24
4933,양식,2024,1,4
4934,양식,2024,5,24
4935,양식,2024,1,5
4936,양식,2024,3,12
4937,양식,2023,12,20
4938,양식,2023,12,25
4939,양식,2024,3,27
4940,양식,2023,12,23
4941,양식,2024,3,17
4942,양식,2024,4,4
4943,양식,2023,12,1
4944,양식,2024,1,27
4945,양식,2024,2,16
4946,양식,2024,2,6
4947,양식,2023,12,24
4948,양식,2024,4,4
4949,양식,2024,2,6
4950,양식,2024,3,28
4951,양식,2024,3,28
4952,양식,2023,12,8
4953,양식,2023,11,2
4954,양식,2024,3,16
4955,양식,2024,4,1
4956,양식,2024,4,1
4957,양식,2024,2,17
4958,양식,2023,11,24
4959,양식,2023,10,21
4960,양식,2023,10,28
4961,양식,2023,10,4
4962,양식,2023,10,14
4963,양식,2023,9,23
4964,양식,2024,3,13
4965,양식,2024,1,23
4966,양식,2024,3,8
4967,양식,2024,6,15
4968,양식,2023,11,21
4969,양식,2024,2,26
4970,양식,2024,2,4
4971,양식,2024,1,19
4972,양식,2023,10,8
4973,양식,2024,2,3
4974,양식,2023,12,25
4975,양식,2024,1,20
4976,양식,2023,12,25
4977,양식,2023,12,7
4978,양식,2023,12,24
4979,양식,2023,9,30
4980,양식,2023,11,2
4981,양식,2023,11,19
4982,양식,2023,6,29
4983,양식,2023,12,13
4984,양식,2024,1,20
4985,양식,2023,10,5
4986,양식,2023,8,23
4987,양식,2023,7,14
4988,양식,2023,10,6
4989,양식,2023,11,16
4990,양식,2023,11,19
4991,양식,2024,1,5
4992,양식,2023,11,17
4993,양식,2023,5,28
4994,양식,2023,11,14
4995,양식,2023,12,23
4996,양식,2023,6,21
4997,양식,2023,12,2
4998,양식,2023,6,3
4999,양식,2023,12,18
5000,양식,2023,12,11
5001,양식,2023,12,2
5002,양식,2023,7,7
5003,양식,2023,5,13
5004,양식,2023,12,9
5005,양식,2023,8,12
5006,양식,2023,11,5
5007,돼지고기구이,2024,7,2
5008,돼지고기구이,2024,6,11
5009,돼지고기구이,2024,5,28
5010,돼지고기구이,2024,6,26
5011,돼지고기구이,2024,5,16
5012,돼지고기구이,2024,6,1
5013,돼지고기구이,2024,6,25
5014,돼지고기구이,2024,5,15
5015,돼지고기구이,2024,5,7
5016,돼지고기구이,2024,5,6
5017,돼지고기구이,2024,5,31
5018,돼지고기구이,2024,5,11
5019,돼지고기구이,2024,4,26
5020,돼지고기구이,2024,6,10
5021,돼지고기구이,2024,6,16
5022,돼지고기구이,2024,5,25
5023,돼지고기구이,2024,3,26
5024,돼지고기구이,2024,5,4
5025,돼지고기구이,2024,5,17
5026,돼지고기구이,2024,6,22
5027,돼지고기구이,2024,4,10
5028,돼지고기구이,2024,5,24
5029,돼지고기구이,2024,4,3
5030,돼지고기구이,2024,6,13
5031,돼지고기구이,2024,5,13
5032,돼지고기구이,2024,6,16
5033,돼지고기구이,2024,3,30
5034,돼지고기구이,2024,5,28
5035,돼지고기구이,2024,6,18
5036,돼지고기구이,2024,5,21
5037,돼지고기구이,2024,4,26
5038,돼지고기구이,2024,3,1
5039,돼지고기구이,2024,5,4
5040,돼지고기구이,2024,3,26
5041,돼지고기구이,2024,4,20
5042,돼지고기구이,2024,3,27
5043,돼지고기구이,2024,6,27
5044,돼지고기구이,2024,4,25
5045,돼지고기구이,2024,5,8
5046,돼지고기구이,2024,5,31
5047,돼지고기구이,2024,4,9
5048,돼지고기구이,2024,2,21
5049,돼지고기구이,2024,5,10
5050,돼지고기구이,2024,4,23
5051,돼지고기구이,2024,5,3
5052,돼지고기구이,2024,5,3
5053,돼지고기구이,2024,5,13
5054,돼지고기구이,2024,6,14
5055,돼지고기구이,2024,3,31
5056,돼지고기구이,2024,4,25
5057,돼지고기구이,2024,2,28
5058,돼지고기구이,2024,4,6
5059,돼지고기구이,2024,5,28
5060,돼지고기구이,2024,2,24
5061,돼지고기구이,2024,4,25
5062,돼지고기구이,2024,6,22
5063,돼지고기구이,2024,5,31
5064,돼지고기구이,2024,2,16
5065,돼지고기구이,2024,4,1
5066,돼지고기구이,2024,2,23
5067,돼지고기구이,2024,5,1
5068,돼지고기구이,2024,5,18
5069,돼지고기구이,2024,6,24
5070,돼지고기구이,2024,3,13
5071,돼지고기구이,2024,4,1
5072,돼지고기구이,2024,3,2
5073,돼지고기구이,2024,5,18
5074,돼지고기구이,2024,3,23
5075,돼지고기구이,2024,4,27
5076,돼지고기구이,2024,1,27
5077,돼지고기구이,2024,3,26
5078,돼지고기구이,2024,3,2
5079,돼지고기구이,2024,6,15
5080,돼지고기구이,2024,5,28
5081,돼지고기구이,2024,5,6
5082,돼지고기구이,2024,3,2
5083,돼지고기구이,2024,3,1
5084,돼지고기구이,2024,3,16
5085,돼지고기구이,2024,5,18
5086,돼지고기구이,2024,2,6
5087,돼지고기구이,2024,2,19
5088,돼지고기구이,2024,2,13
5089,돼지고기구이,2024,7,5
5090,돼지고기구이,2024,2,1
5091,돼지고기구이,2023,12,23
5092,돼지고기구이,2024,5,4
5093,돼지고기구이,2024,4,15
5094,돼지고기구이,2024,5,18
5095,돼지고기구이,2024,1,27
5096,돼지고기구이,2024,5,24
5097,돼지고기구이,2024,2,28
5098,돼지고기구이,2024,4,16
5099,돼지고기구이,2024,1,30
5100,돼지고기구이,2024,3,22
5101,돼지고기구이,2024,3,3
5102,돼지고기구이,2024,2,12
5103,돼지고기구이,2023,12,8
5104,돼지고기구이,2024,2,4
5105,돼지고기구이,2024,4,9
5106,돼지고기구이,2024,3,30
5107,베이커리,2024,6,19
5108,베이커리,2024,5,29
5109,베이커리,2024,5,29
5110,베이커리,2024,6,6
5111,베이커리,2024,7,4
5112,베이커리,2024,6,21
5113,베이커리,2024,6,14
5114,베이커리,2024,6,20
5115,베이커리,2024,6,4
5116,베이커리,2024,5,28
5117,베이커리,2024,6,20
5118,베이커리,2024,3,23
5119,베이커리,2024,6,23
5120,베이커리,2024,6,15
5121,베이커리,2024,3,2
5122,베이커리,2024,2,12
5123,베이커리,2023,12,2
5124,베이커리,2024,2,25
5125,베이커리,2024,2,14
5126,베이커리,2023,9,14
5127,베이커리,2023,10,29
5128,베이커리,2023,9,7
5129,베이커리,2023,4,16
5130,베이커리,2023,11,10
5131,베이커리,2023,9,8
5132,베이커리,2023,7,23
5133,베이커리,2023,7,25
5134,베이커리,2023,8,11
5135,베이커리,2023,6,18
5136,베이커리,2023,4,19
5137,베이커리,2023,8,9
5138,베이커리,2023,6,27
5139,베이커리,2023,7,20
5140,베이커리,2023,7,15
5141,베이커리,2023,6,8
5142,베이커리,2023,1,14
5143,베이커리,2023,4,8
5144,베이커리,2023,6,3
5145,베이커리,2022,11,1
5146,베이커리,2023,11,10
5147,베이커리,2023,4,8
5148,베이커리,2023,6,2
5149,베이커리,2022,12,18
5150,베이커리,2022,12,10
5151,베이커리,2023,3,18
5152,베이커리,2023,3,23
5153,베이커리,2023,3,23
5154,베이커리,2023,1,11
5155,베이커리,2023,2,11
5156,베이커리,2023,5,5
5157,베이커리,2023,4,11
5158,베이커리,2022,12,28
5159,베이커리,2023,4,9
5160,베이커리,2023,3,11
5161,베이커리,2023,7,2
5162,베이커리,2023,4,7
5163,베이커리,2023,1,21
5164,베이커리,2023,4,15
5165,베이커리,2023,4,16
5166,베이커리,2023,3,22
5167,베이커리,2023,4,15
5168,베이커리,2023,2,5
5169,베이커리,2023,6,8
5170,베이커리,2023,2,12
5171,베이커리,2023,8,11
5172,베이커리,2023,2,4
5173,베이커리,2023,2,18
5174,베이커리,2022,9,9
5175,베이커리,2023,1,3
5176,베이커리,2022,12,31
5177,베이커리,2023,2,25
5178,베이커리,2023,2,16
5179,베이커리,2022,9,2
5180,베이커리,2023,2,19
5181,베이커리,2022,8,18
5182,베이커리,2023,2,18
5183,베이커리,2022,7,30
5184,베이커리,2022,12,24
5185,베이커리,2022,12,2
5186,베이커리,2022,11,11
5187,베이커리,2022,11,4
5188,베이커리,2022,12,31
5189,베이커리,2023,2,1
5190,베이커리,2022,12,23
5191,베이커리,2022,12,17
5192,베이커리,2022,11,3
5193,베이커리,2022,10,14
5194,베이커리,2022,10,26
5195,베이커리,2022,8,31
5196,베이커리,2022,12,16
5197,베이커리,2023,3,2
5198,베이커리,2022,7,22
5199,베이커리,2022,10,7
5200,"전통,민속주점",2024,6,25
5201,"전통,민속주점",2024,5,15
5202,"전통,민속주점",2024,6,25
5203,"전통,민속주점",2024,6,21
5204,"전통,민속주점",2024,6,15
5205,"전통,민속주점",2024,1,21
5206,"전통,민속주점",2024,4,6
5207,"전통,민속주점",2024,3,8
5208,"전통,민속주점",2024,5,25
5209,"전통,민속주점",2023,12,15
5210,"전통,민속주점",2024,2,3
5211,"전통,민속주점",2024,4,6
5212,"전통,민속주점",2024,2,4
5213,"전통,민속주점",2024,1,8
5214,"전통,민속주점",2023,10,18
5215,"전통,민속주점",2024,5,12
5216,"전통,민속주점",2024,1,17
5217,"전통,민속주점",2023,12,29
5218,"전통,민속주점",2023,11,11
5219,"전통,민속주점",2023,10,17
5220,"전통,민속주점",2024,4,20
5221,"전통,민속주점",2023,12,2
5222,"전통,민속주점",2023,10,3
5223,"전통,민속주점",2023,10,9
5224,"전통,민속주점",2024,4,29
5225,"전통,민속주점",2023,8,28
5226,"전통,민속주점",2023,8,31
5227,"전통,민속주점",2023,5,20
5228,"전통,민속주점",2023,7,4
5229,"전통,민속주점",2023,7,15
5230,"전통,민속주점",2023,10,8
5231,"전통,민속주점",2023,6,30
5232,"전통,민속주점",2023,10,15
5233,"전통,민속주점",2024,1,5
5234,"전통,민속주점",2023,11,28
5235,"전통,민속주점",2023,11,1
5236,"전통,민속주점",2023,9,15
5237,"전통,민속주점",2023,10,7
5238,"전통,민속주점",2023,10,30
5239,"전통,민속주점",2024,1,9
5240,"전통,민속주점",2023,5,25
5241,"전통,민속주점",2023,7,26
5242,"전통,민속주점",2023,8,2
5243,"전통,민속주점",2023,6,18
5244,"전통,민속주점",2023,5,8
5245,"전통,민속주점",2023,10,14
5246,"전통,민속주점",2023,4,15
5247,"전통,민속주점",2023,7,15
5248,"전통,민속주점",2023,4,12
5249,"전통,민속주점",2023,6,23
5250,"전통,민속주점",2023,3,13
5251,"전통,민속주점",2023,5,16
5252,"전통,민속주점",2022,12,24
5253,"전통,민속주점",2023,4,1
5254,"전통,민속주점",2023,5,3
5255,"전통,민속주점",2023,4,22
5256,"전통,민속주점",2023,2,9
5257,"전통,민속주점",2023,5,31
5258,"전통,민속주점",2022,11,20
5259,"전통,민속주점",2022,12,28
5260,"전통,민속주점",2023,1,19
5261,"전통,민속주점",2023,3,11
5262,"전통,민속주점",2023,3,15
5263,"전통,민속주점",2022,11,20
5264,"전통,민속주점",2022,12,13
5265,"전통,민속주점",2022,9,3
5266,"전통,민속주점",2023,4,28
5267,"전통,민속주점",2022,9,4
5268,"전통,민속주점",2022,10,14
5269,"전통,민속주점",2023,1,6
5270,"전통,민속주점",2022,11,6
5271,"전통,민속주점",2022,12,8
5272,"전통,민속주점",2022,6,16
5273,"전통,민속주점",2023,4,7
5274,"전통,민속주점",2022,9,2
5275,"전통,민속주점",2022,7,20
5276,"전통,민속주점",2022,5,9
5277,"전통,민속주점",2022,3,6
5278,"전통,민속주점",2022,5,6
5279,"전통,민속주점",2022,8,28
5280,"전통,민속주점",2022,7,16
5281,"전통,민속주점",2022,10,8
5282,요리주점,2024,6,30
5283,요리주점,2024,5,16
5284,요리주점,2024,7,2
5285,요리주점,2024,4,19
5286,요리주점,2024,3,8
5287,요리주점,2024,5,29
5288,요리주점,2024,3,9
5289,요리주점,2024,5,19
5290,요리주점,2024,2,28
5291,요리주점,2024,5,5
5292,요리주점,2024,5,15
5293,요리주점,2024,5,31
5294,요리주점,2024,1,25
5295,요리주점,2024,5,15
5296,요리주점,2024,3,1
5297,요리주점,2024,2,18
5298,요리주점,2024,1,5
5299,요리주점,2023,12,18
5300,요리주점,2024,1,28
5301,요리주점,2024,2,16
5302,요리주점,2023,9,24
5303,요리주점,2023,12,9
5304,요리주점,2023,12,20
5305,요리주점,2023,12,26
5306,요리주점,2024,1,17
5307,요리주점,2024,3,22
5308,요리주점,2024,1,19
5309,요리주점,2024,1,12
5310,요리주점,2023,12,9
5311,요리주점,2023,10,2
5312,요리주점,2023,9,3
5313,요리주점,2023,10,19
5314,요리주점,2023,10,11
5315,요리주점,2023,10,18
5316,요리주점,2023,11,5
5317,요리주점,2023,11,27
5318,요리주점,2023,10,9
5319,요리주점,2023,12,20
5320,요리주점,2023,12,26
5321,요리주점,2024,2,18
5322,요리주점,2023,9,19
5323,요리주점,2023,9,22
5324,요리주점,2023,12,24
5325,요리주점,2023,9,2
5326,요리주점,2023,11,7
5327,요리주점,2023,10,11
5328,요리주점,2023,10,30
5329,요리주점,2023,10,26
5330,요리주점,2023,9,28
5331,요리주점,2023,10,23
5332,요리주점,2023,10,18
5333,요리주점,2023,11,16
5334,요리주점,2023,10,9
5335,요리주점,2023,12,3
5336,요리주점,2023,11,3
5337,요리주점,2023,9,14
5338,요리주점,2023,7,12
5339,요리주점,2023,8,28
5340,요리주점,2023,9,20
5341,요리주점,2023,9,5
5342,요리주점,2023,9,14
5343,요리주점,2023,9,13
5344,요리주점,2023,7,15
5345,요리주점,2023,9,6
5346,요리주점,2023,8,16
5347,요리주점,2023,8,11
5348,요리주점,2023,7,3
5349,요리주점,2023,9,8
5350,요리주점,2023,10,1
5351,요리주점,2023,8,11
5352,요리주점,2023,7,11
5353,요리주점,2023,11,4
5354,요리주점,2023,11,2
5355,요리주점,2023,5,12
5356,요리주점,2023,1,23
5357,요리주점,2022,12,2
5358,요리주점,2022,12,30
5359,요리주점,2023,2,18
5360,요리주점,2022,11,3
5361,요리주점,2022,11,8
5362,요리주점,2022,11,12
5363,요리주점,2023,3,25
5364,요리주점,2023,2,15
5365,요리주점,2023,1,6
5366,요리주점,2022,12,3
5367,요리주점,2022,10,29
5368,요리주점,2022,6,28
5369,요리주점,2023,3,1
5370,요리주점,2022,7,2
5371,요리주점,2022,12,1
5372,요리주점,2022,12,3
5373,요리주점,2022,11,25
5374,닭갈비,2024,6,8
5375,닭갈비,2024,5,27
5376,닭갈비,2024,6,12
5377,닭갈비,2024,5,1
5378,닭갈비,2024,5,27
5379,닭갈비,2024,2,28
5380,닭갈비,2024,6,11
5381,닭갈비,2024,3,7
5382,닭갈비,2024,5,24
5383,닭갈비,2024,5,16
5384,닭갈비,2024,3,26
5385,닭갈비,2024,3,20
5386,닭갈비,2024,4,12
5387,닭갈비,2023,12,31
5388,닭갈비,2024,3,18
5389,닭갈비,2023,11,2
5390,닭갈비,2024,3,13
5391,닭갈비,2024,3,9
5392,닭갈비,2024,5,9
5393,닭갈비,2023,9,20
5394,닭갈비,2023,11,21
5395,닭갈비,2024,2,21
5396,닭갈비,2023,11,26
5397,닭갈비,2024,1,18
5398,닭갈비,2023,9,10
5399,닭갈비,2023,9,18
5400,닭갈비,2023,9,16
5401,닭갈비,2023,12,10
5402,닭갈비,2024,3,21
5403,닭갈비,2023,10,31
5404,닭갈비,2023,10,27
5405,닭갈비,2023,10,1
5406,닭갈비,2023,11,18
5407,닭갈비,2024,1,12
5408,닭갈비,2024,2,4
5409,닭갈비,2023,10,30
5410,닭갈비,2023,9,22
5411,닭갈비,2023,8,2
5412,닭갈비,2023,10,1
5413,닭갈비,2024,2,29
5414,닭갈비,2023,12,22
5415,닭갈비,2023,11,13
5416,닭갈비,2023,10,20
5417,닭갈비,2023,9,17
5418,닭갈비,2023,9,30
5419,닭갈비,2023,9,19
5420,닭갈비,2023,10,2
5421,닭갈비,2023,9,24
5422,닭갈비,2023,11,1
5423,닭갈비,2023,10,31
5424,닭갈비,2023,6,1
5425,닭갈비,2023,6,28
5426,닭갈비,2023,8,28
5427,닭갈비,2023,6,9
5428,닭갈비,2023,10,25
5429,닭갈비,2023,9,27
5430,닭갈비,2023,5,18
5431,닭갈비,2023,5,12
5432,닭갈비,2023,7,4
5433,닭갈비,2023,4,24
5434,닭갈비,2023,8,1
5435,닭갈비,2023,7,15
5436,닭갈비,2023,6,21
5437,닭갈비,2024,1,20
5438,닭갈비,2023,4,15
5439,닭갈비,2023,8,13
5440,닭갈비,2023,3,14
5441,닭갈비,2023,4,21
5442,닭갈비,2023,9,8
5443,닭갈비,2022,12,24
5444,닭갈비,2023,3,13
5445,닭갈비,2023,4,11
5446,닭갈비,2023,5,2
5447,닭갈비,2023,2,28
5448,닭갈비,2023,4,1
5449,닭갈비,2023,1,14
5450,닭갈비,2023,3,15
5451,닭갈비,2022,12,11
5452,닭갈비,2022,12,31
5453,닭갈비,2023,4,25
5454,닭갈비,2023,3,18
5455,닭갈비,2023,2,17
5456,닭갈비,2022,12,2
5457,닭갈비,2022,11,29
5458,닭갈비,2022,12,24
5459,닭갈비,2023,1,19
5460,돼지고기구이,2024,7,4
5461,돼지고기구이,2024,6,16
5462,돼지고기구이,2024,7,6
5463,돼지고기구이,2024,6,30
5464,돼지고기구이,2024,5,11
5465,돼지고기구이,2024,5,18
5466,돼지고기구이,2024,6,21
5467,돼지고기구이,2024,6,9
5468,돼지고기구이,2024,7,6
5469,돼지고기구이,2024,6,20
5470,돼지고기구이,2024,5,23
5471,돼지고기구이,2024,6,27
5472,돼지고기구이,2024,5,19
5473,돼지고기구이,2024,6,16
5474,돼지고기구이,2024,7,5
5475,돼지고기구이,2024,5,18
5476,돼지고기구이,2024,7,2
5477,돼지고기구이,2024,4,21
5478,돼지고기구이,2024,5,16
5479,돼지고기구이,2024,6,27
